mouth,left_eye,right_eye,Labels
0.6733988752741663,0.7346604844397583,0.6620029788251647,0
0.6060432152628562,0.7091957274840683,0.6620029788251647,0
0.6060432152628562,0.6806311673310972,0.6265564174893448,0
0.682022600690198,0.7346604844397583,0.6847150417121589,0
0.6186691155808323,0.708367339027652,0.6649232211916467,0
0.6637384880265758,0.7081512543353079,0.6329617874640586,0
0.6748947576580415,0.7346604844397583,0.6620029788251647,0
0.7253171958973175,0.7085608917289518,0.68755318426255,0
0.7188434554561739,0.7085608917289518,0.6576473218982952,0
0.6890672242175968,0.7305759598104429,0.6877265681412555,0
0.7358932821327039,0.7075559559335545,0.688487300406593,0
0.6950577523009669,0.7369742128564171,0.6597506067302527,0
0.7188648679482709,0.7327934916262993,0.6651901052377392,0
0.7916886908048371,0.7091957274840683,0.6590134898666559,0
0.7815191231801915,0.7080075556161167,0.6626358686460035,0
0.7580485317126507,0.707555791903518,0.6620029788251647,0
0.8007610847176057,0.708908330045686,0.6418123336031526,0
0.8082246712490712,0.7092080693693387,0.638011617080294,0
0.7992777092474471,0.7076271577947414,0.681733642233995,0
0.8460060077894855,0.6507913734559685,0.6557877082739857,0
0.8332810100949958,0.6782801027330658,0.6300861564284826,1
0.8466913186997554,0.6814561991927115,0.6597506067302527,1
0.8380952380952381,0.7065417736802769,0.6597506067302527,1
0.8473359580244099,0.6766350977654146,0.6300861564284826,1
0.8711470839113081,0.7088026900937572,0.6568653448145017,1
0.8843737151702474,0.7397092748646287,0.6300861564284826,1
0.8407057247707956,0.6779076806833005,0.6300861564284826,1
0.8507197013877181,0.7058855223020958,0.6590134898666559,1
0.8377791243517972,0.6753032524419089,0.6483463061677742,1
0.8585110930527694,0.6765245113263606,0.6044428106552305,1
0.8379713630759916,0.6766350977654146,0.6241598648048884,1
0.8336311738988308,0.6507913734559685,0.6300861564284826,1
0.8692269873603532,0.6324555320336759,0.6127517311398392,1
0.8290644899550197,0.6706818369346615,0.6203692804806165,1
0.8459774747325934,0.6706818369346615,0.6260329808843539,1
0.8608342432079595,0.6766350977654146,0.6260329808843539,1
0.8363243816544457,0.6640783086353597,0.5929295489476402,1
0.8491067441002702,0.6720646919497696,0.5974305415311211,1
0.8480432753790471,0.6706818369346615,0.5841371553121888,1
0.870938132269805,0.6706818369346615,0.5841371553121888,1
0.8691930606766357,0.6706818369346615,0.588443066838004,1
0.8676524006651913,0.6112312459947657,0.588443066838004,1
0.8488593911931537,0.6683291873706964,0.5841371553121888,1
0.880960682750983,0.6324555320336759,0.565685424949238,1
0.8854617908887942,0.6324555320336759,0.5841371553121888,1
0.8629932899678756,0.6324555320336759,0.588443066838004,1
0.8850958512368572,0.6720646919497696,0.5929295489476402,1
0.850607353494216,0.6008327554319921,0.5600061460195856,1
0.8690833490899581,0.6324555320336759,0.5841371553121888,1
0.8785279570558205,0.6324555320336759,0.5552353627121815,1
0.8598039931209421,0.6351795046045806,0.5841371553121888,1
0.8652445640973198,0.6737900993759623,0.5615761114283642,1
0.852760672399886,0.5896096038723766,0.5727128425310541,1
0.8663125623822215,0.5896096038723766,0.5413073969451663,1
0.8476640776195317,0.5896096038723766,0.5490170505249257,1
0.874007251129386,0.5914238043922443,0.5490170505249257,1
0.8909107653882067,0.5896096038723766,0.5490170505249257,1
0.8984574636137947,0.6278779891274812,0.5490170505249257,1
0.88820066141484,0.6223656929763974,0.5440853617461382,1
0.8983015977202393,0.5758526005989556,0.5268311118453078,1
0.9031413347032232,0.5896096038723766,0.5142497409018755,1
0.8757220222090719,0.5896096038723766,0.5727128425310541,1
0.8646911395613115,0.5775682196989297,0.5727128425310541,1
0.9046038469995434,0.5914238043922443,0.5727128425310541,1
0.8909063222342112,0.6118433881363904,0.5,1
0.8933112489671068,0.5758526005989556,0.5064288120416869,1
0.9000597202747448,0.5758526005989556,0.5281760663657007,1
0.8983015977202393,0.5780933059905278,0.4734167131482759,1
0.9081330974271598,0.49656353316142077,0.4130301732705731,1
0.90812975085992,0.2755854348872969,0.2773500981126146,1
0.9235571147902127,0.2755854348872969,0.23673311662539934,1
0.9140121427799508,0.2683281572999747,0.22638085098701025,1
0.9250754819387209,0.26050411840399457,0.23673311662539934,1
0.9317301809084927,0.33891719470228254,0.33058621463912463,1
0.9204230580312363,0.2,0.24722826172596082,1
0.926902916081516,0.23702566033614228,0.21417646843905966,1
0.926902916081516,0.15,0.1586612861979247,1
0.936747214844639,0.15519152556241342,0.09950371902099892,1
0.9234854296449259,0.19254854443180863,0.2,1
0.9131878916237576,0.29436779853286643,0.34700187478442746,1
0.9269303715115004,0.44721359549995787,0.4734167131482759,1
0.9193370847719401,0.6138367428758257,0.524707777078539,1
0.9160036382657187,0.634032737658252,0.5413073969451663,1
0.9193370847719401,0.4419987444783555,0.40323785848951105,1
0.891002023621822,0.7050239879106326,0.6140631309868401,1
0.8887573364040713,0.6239994232659517,0.5965741083511222,1
0.9379696645759955,0.39467610868816316,0.33058621463912463,1
0.9252660758216833,0.5411949158409798,0.5089865985592876,1
0.9168181303616008,0.3258122453831672,0.26323945539708893,1
0.9147550817044594,0.5243977357223404,0.5017341578220837,1
0.9235268885619203,0.7316529130196308,0.6212965172506822,1
0.9381136462950084,0.6971355265499813,0.5539487393037132,1
0.9287288827440289,0.23702566033614228,0.22638085098701025,1
0.9242998843755977,0.625957854940432,0.5521165762360761,1
0.9361854900965395,0.3203067944372927,0.25,1
0.9314041633223358,0.16592188817604023,0.1447213595499958,1
0.923463226484769,0.29942740857865036,0.26323945539708893,1
0.9376428971802424,0.5059165516216806,0.48599220060410026,1
0.940558719390368,0.15,0.11836655831269965,1
0.9592389150728241,0.19900743804199783,0.12011161398352864,1
0.9256713279600851,0.12011161398352864,0.04975185951049946,1
0.9392898322268186,0.17071067811865476,0.09805806756909202,1
0.9300908049360793,0.16180339887498948,0.11836655831269965,1
0.9412650054272763,0.37278231413361407,0.31121614998065,1
0.9505772431335368,0.12803687993289598,0.09805806756909202,1
0.9380293830930538,0.04975185951049946,0.10928631298770725,1
0.9334785498990075,0.09950371902099892,0.04975185951049946,1
0.9395416125133588,0.16592188817604023,0.11836655831269965,1
0.9463820388140826,0.16592188817604023,0.1586612861979247,1
0.93015239003403,0.12071067811865474,0.11836655831269965,1
0.9498955337573113,0.2862991671569341,0.1549795484805874,1
0.9488080173076542,0.128564869306645,0.12011161398352864,1
0.9457808252950103,0.1,0.0703597544730292,1
0.9380518570735032,0.15,0.12649110640673517,1
0.9422206614366443,0.15,0.1386750490563073,1
0.942712165869439,0.1414213562373095,0.0703597544730292,1
0.9444561126631029,0.21075225889349514,0.12011161398352864,1
0.9614888627326258,0.17071067811865476,0.1586612861979247,1
0.936182394744274,0.17071067811865476,0.05521576303742327,1
0.9455919536106657,0.09950371902099892,0.0,1
0.9466457616738667,0.16592188817604023,0.11836655831269965,1
0.9489745923960529,0.0703597544730292,0.11043152607484653,1
0.9186009231749319,0.18633899812498247,0.09805806756909202,1
0.9446731695800443,0.24437162485083158,0.23945657130528783,1
0.9312475349648942,0.16180339887498948,0.12011161398352864,1
0.9219384101975094,0.16180339887498948,0.12011161398352864,1
0.9125409881113595,0.1,0.10928631298770725,1
0.9398250942453757,0.17071067811865476,0.12011161398352864,1
0.8447630487843152,0.12011161398352864,0.10846522890932808,1
0.8570153075424459,0.17071067811865476,0.1407195089460584,1
0.772828238153381,0.19900743804199783,0.16739559209724567,0
0.8087256824822742,0.21075225889349514,0.16269784336399212,0
0.717566352100407,0.19900743804199783,0.25853386742337553,0
0.6483339653176646,0.16592188817604023,0.16739559209724567,0
0.5451185241354874,0.202444082544729,0.2,0
0.40667972318128215,0.15,0.2076903199824707,0
0.4347266006420603,0.15,0.20287086274164498,0
0.30904799323450083,0.21075225889349514,0.1632455532033676,0
0.2873478855663454,0.21075225889349514,0.19156525704423027,0
0.17888543819998318,0.24514516892273006,0.22638085098701025,0
0.25491557319725244,0.413802944301184,0.4179004009279805,0
0.10712119957900978,0.4472135954999579,0.3939496616553346,0
0.045454545454545456,0.5398618130615209,0.5089865985592876,0
0.027753696474787554,0.5692099788303083,0.5464985704219043,0
0.06739538463583891,0.625957854940432,0.5342016636988944,0
0.045454545454545456,0.634995854037363,0.5779040160077921,0
0.0606060606060606,0.5588928351190386,0.5281760663657007,0
0.028958149517537956,0.6683291873706964,0.5539487393037132,0
0.0606060606060606,0.634995854037363,0.5788936215339446,0
0.1059512088101833,0.6752420701537722,0.6127517311398392,0
0.09513029883089881,0.6433773591209969,0.5539487393037132,0
0.14221363894199315,0.6097107608496923,0.5539487393037132,0
0.12641212350399392,0.6752420701537722,0.6127517311398392,0
0.19812805176400938,0.634995854037363,0.5727128425310541,0
0.8388206936982915,0.5914238043922443,0.5552353627121815,0
0.8482695696661782,0.6223656929763974,0.5826876745156426,1
0.8235817609476513,0.6551217820804184,0.5826876745156426,1
0.8334594910046582,0.634032737658252,0.5841371553121888,1
0.8235752063021736,0.6278779891274812,0.5841371553121888,1
0.8645510292081207,0.634032737658252,0.5911394011006568,1
0.8335022201247471,0.6223656929763974,0.5826876745156426,1
0.8581919214884588,0.6223656929763974,0.5911394011006568,1
0.8429683133236473,0.6239994232659517,0.5552353627121815,1
0.8656305318359452,0.6324555320336759,0.5826876745156426,1
0.8732874778514592,0.6567555123699726,0.5911394011006568,1
0.8731310733081497,0.6640783086353597,0.5911394011006568,1
0.8599393447597663,0.6640783086353597,0.5911394011006568,1
0.8835365001085504,0.6623557432559221,0.5630566032855702,1
0.8928837434461133,0.6223656929763974,0.5630566032855702,1
0.8898782865668774,0.6656555142599359,0.5911394011006568,1
0.9018949135748311,0.6324555320336759,0.5841371553121888,1
0.9097028784850862,0.5907115666557906,0.5630566032855702,1
0.9180806443593353,0.6008417681261097,0.5298845946047377,1
0.9228309283109882,0.6201736729460423,0.5910126183911735,1
0.91151472808101,0.6640783086353597,0.5910126183911735,1
0.9116161732077301,0.6223656929763974,0.5872202195147035,1
0.9127307827287697,0.6551217820804184,0.5630566032855702,1
0.9127307827287697,0.6023401359451428,0.5630566032855702,1
0.928029427420781,0.5896096038723766,0.5807457079522812,1
0.9246072155402952,0.5598737258787034,0.5792252228072077,1
0.9431295439432836,0.578527335180474,0.5263335701121743,1
0.9534304156448294,0.6095569153307367,0.5826876745156426,1
0.920860523263458,0.5914238043922443,0.5504281305003996,1
0.941031515976656,0.6223656929763974,0.5630566032855702,1
0.9410330156939898,0.6223656929763974,0.5247239722296805,1
0.9410345805938078,0.5756926422568069,0.5487396847647231,1
0.950437260167487,0.6023401359451428,0.5792252228072077,1
0.9442971386795868,0.5756926422568069,0.5487396847647231,1
0.9404820021969332,0.6223656929763974,0.5630566032855702,1
0.9363296663063341,0.5767581218402099,0.5263335701121743,1
0.9574625915014352,0.6201736729460423,0.5247239722296805,1
0.9468092435623146,0.5468030444090933,0.5375872022286245,1
0.9589709025188092,0.44417118437812125,0.4318894504492167,1
0.9707181600821243,0.38218767082460553,0.4091739698134661,1
0.9575619608545715,0.417765845763859,0.4091739698134661,1
0.9405446663762861,0.417765845763859,0.4609131510341862,1
0.9553299947056191,0.5051218967996132,0.45858524745629287,1
0.9709619236677243,0.5272694421506304,0.5263335701121743,1
0.9725854343839119,0.5609183714935677,0.5142497409018755,1
0.9587188437324341,0.5587442366156625,0.48254376727925025,1
0.9648179559808562,0.5767581218402099,0.5247239722296805,1
0.9530031708978625,0.6095569153307367,0.5487396847647231,1
0.9741176962632969,0.5587442366156625,0.5247239722296805,1
0.9570682519644018,0.6095569153307367,0.5182541467222385,1
0.9475257119186059,0.5609183714935677,0.5182541467222385,1
0.9682884917810093,0.5955998843246693,0.5487396847647231,1
0.9531015375718451,0.5598704458843876,0.5182541467222385,1
0.9586588235842513,0.5936657514041415,0.5182541467222385,1
0.9642938885912189,0.5600960503655611,0.5247239722296805,1
0.9781834576393086,0.5767581218402099,0.5247239722296805,1
0.9658746531419704,0.6114324927728596,0.5182541467222385,1
0.9700603299402561,0.5936657514041415,0.4956620625437257,1
0.9672843556095664,0.5423261445466404,0.48254376727925025,1
0.96429391868161,0.6114324927728596,0.5231143743471868,1
0.9636676670863311,0.6095569153307367,0.4940524646612319,1
0.9673773566805987,0.6305213991131481,0.5247239722296805,1
0.9781079442120092,0.5767581218402099,0.5007662839523456,1
0.9590977081362345,0.6667938615211746,0.5773311866997687,1
0.9614556614303745,0.6323822243514483,0.5402846605733564,1
0.9527750969383648,0.6527289339503948,0.5402846605733564,1
0.9671797496759788,0.6527289339503948,0.5402846605733564,1
0.9596056613176739,0.6323822243514483,0.5670434737963337,1
0.962976361592652,0.6622886846272602,0.5402846605733564,1
0.9529174562586655,0.6314212622786125,0.5467058637153234,1
0.9444057866623149,0.6511823565933444,0.5402846605733564,1
0.9455845381243333,0.6527289339503948,0.5442673176018082,1
0.9554272051219516,0.5911691541835817,0.5574667979074904,1
0.9504709870345831,0.6404697832748875,0.5402846605733564,1
0.9359642021578924,0.6527289339503948,0.5749985271572984,1
0.9529854272112456,0.6217202503030927,0.5630566032855702,1
0.9466900088960377,0.5897022241506145,0.5402846605733564,1
0.952852203589264,0.6609259449387206,0.5749985271572984,1
0.9554305183756371,0.5897022241506145,0.5402846605733564,1
0.9432620809654855,0.6388765649999398,0.5706717283081438,1
0.9550125502376646,0.6388765649999398,0.5552353627121815,1
0.9333453080702968,0.5897022241506145,0.5706717283081438,1
0.9493695790561607,0.620448136420828,0.5536257648296878,1
0.9111419682992307,0.5958398862820466,0.5441567397148079,1
0.9550125502376646,0.620448136420828,0.5670434737963337,1
0.96435766189038,0.5619141565961279,0.45858524745629287,1
0.9625785831589821,0.6218910931733076,0.5552353627121815,1
0.9379380306668065,0.6085259550248905,0.5263335701121743,1
0.9451986087046583,0.6406802908757653,0.5826876745156426,1
0.9389674089354055,0.6640783086353597,0.5424214765298184,1
0.9325619481930645,0.5907115666557906,0.5142497409018755,1
0.9054210238462816,0.6217202503030927,0.5440853617461382,1
0.9448594127905134,0.5767581218402099,0.47966085292746685,1
0.9348870945986699,0.578527335180474,0.5142497409018755,1
0.9166905787955794,0.6217202503030927,0.5223540948658765,1
0.9281571503843635,0.578527335180474,0.5123793881235129,1
0.8996953726669654,0.6217202503030927,0.5142497409018755,1
0.8915991256599319,0.6085259550248905,0.5142497409018755,1
0.9490643950835137,0.5089888193505673,0.4517539514526256,1
0.936394322216423,0.4835444202049971,0.42483856331322933,1
0.9545014459265403,0.5172627401878509,0.4091739698134661,1
0.9414936847474197,0.5609183714935677,0.4765064828227966,1
0.9522275353900964,0.44721359549995787,0.3904847670072876,1
0.9354560543366593,0.5025707110324167,0.42194837038748806,1
0.9395899385806444,0.4756514941544941,0.4091739698134661,1
0.9558481094940802,0.5051218967996132,0.4119766627397744,1
0.9691261252824632,0.4588829228819295,0.37636823564150546,1
0.9314596614607639,0.4809319154828116,0.4119766627397744,1
0.9468746395057409,0.5432547276469056,0.3886134431067269,1
0.9536327761565768,0.419054999067061,0.37636823564150546,1
0.9562902892021063,0.44721359549995787,0.37267799624996495,1
0.9650681916797963,0.38218767082460553,0.37636823564150546,1
0.9655497950488541,0.4486512725032804,0.34615384615384615,1
0.9642469988534916,0.419054999067061,0.38842382744587634,1
0.9742543365295934,0.3953356954492651,0.37267799624996495,1
0.9848366865660085,0.417765845763859,0.40994579587496144,1
0.9792713675605044,0.3605551275463989,0.3904847670072876,1
0.9794989233032163,0.3953356954492651,0.32663576476029715,1
0.9959703219190842,0.4159533421110612,0.3875945740815464,1
0.9910785979509389,0.42483856331322933,0.36705997829955633,1
0.9742256076922641,0.42483856331322933,0.3870268555990092,1
0.9823278112686058,0.4809319154828116,0.36253367269118403,1
0.9828687880060188,0.3904847670072876,0.3526730592930675,1
0.9757547859865994,0.419054999067061,0.3310549991744941,1
0.9858280974201759,0.3505725953764562,0.3508886779083716,1
0.9781266925921234,0.3706718914197971,0.37636823564150546,1
0.9793079107653853,0.38796889366388276,0.2960217322754893,1
0.978208319159598,0.3807886552931954,0.34996228898433784,1
0.9845599010361141,0.3186264939385831,0.31242713944683315,1
0.9835811804351897,0.38767127484640956,0.3310549991744941,1
0.9912438375981165,0.4809319154828116,0.4119766627397744,1
0.9716932109056877,0.417765845763859,0.4119766627397744,1
0.9837201177110573,0.4588829228819295,0.4632410546120795,1
0.9727012368659965,0.42483856331322933,0.44544490267517506,1
0.9671958272275498,0.5410198047305,0.43852900965351466,1
0.9720778581769152,0.5432547276469056,0.4749686608051368,1
0.9714380125557717,0.5410198047305,0.4749686608051368,1
0.9623473632548325,0.5630925063714729,0.4957085604888901,1
0.9485044158529231,0.5630925063714729,0.4899404674554889,1
0.9582047174002228,0.5293131528623707,0.5261367460150177,1
0.9598803920801149,0.5407035418797093,0.5142497409018755,1
0.9584890108321512,0.5619141565961279,0.5142497409018755,1
0.9600227702137195,0.578527335180474,0.5440853617461382,1
0.9573223752410471,0.6114324927728596,0.5440853617461382,1
0.9493397608895844,0.6133080702149823,0.5311043534195784,1
0.9493024255944523,0.578527335180474,0.5537858819156354,1
0.9340272183956586,0.6232668276601431,0.5263335701121743,1
0.9324664135179235,0.6133080702149823,0.5263335701121743,0
0.9311323353202969,0.578527335180474,0.5552353627121815,0
0.9012618790308609,0.6217202503030927,0.5402846605733564,0
0.8703842768039592,0.620448136420828,0.5644572502694101,0
0.8513497528516596,0.626314602489859,0.5442673176018082,0
0.8616639730025603,0.6541355193822744,0.5841371553121888,0
0.8375419028919433,0.6102951683651545,0.5552353627121815,0
0.7972005677139756,0.594515160329885,0.5440853617461382,0
0.7404383491757676,0.6102951683651545,0.5552353627121815,0
0.767661653911246,0.594515160329885,0.5552353627121815,0
0.7535862774633414,0.6102951683651545,0.5841371553121888,0
0.7396158285862129,0.5569730497090409,0.5490170505249257,0
0.7044764926616582,0.4191368221424547,0.39223227027636803,0
0.7091715971139338,0.26030111290893726,0.283113883008419,0
0.7165158861598608,0.24673180859807112,0.18380365552345196,0
0.7206742486078476,0.3296124681509278,0.32596012026013244,0
0.6364266344391407,0.4649838952247468,0.42483856331322933,0
0.5841508602051156,0.5151758451898616,0.5281760663657007,0
0.5743063322900237,0.5999039539846315,0.5490170505249257,0
0.6221486212076475,0.5679527261667975,0.5440853617461382,0
0.5450442154553745,0.5999039539846315,0.5440853617461382,0
0.9065190429107834,0.6721936196477039,0.594904658283839,0
0.9099944575876249,0.634032737658252,0.6217567608386436,0
0.8961791593254262,0.6338899733466138,0.6201879081178322,0
0.9021294285072178,0.6656555142599359,0.5934950898914326,0
0.8930163457722574,0.5379438275915391,0.4835444202049971,0
0.9192737339870927,0.4000746474966521,0.4294489228072514,1
0.9055922276135213,0.37278231413361407,0.3910769444375214,1
0.9268552042304132,0.4419987444783555,0.42880176702932954,1
0.9231989982907967,0.4122312949338949,0.3910769444375214,1
0.9141642126739957,0.46790481002293993,0.4835444202049971,1
0.8938538136891309,0.49998827103294263,0.4835444202049971,1
0.9385320578069066,0.5586608191273356,0.530198315444614,1
0.9254732398063426,0.5590169943749475,0.5459295747852497,1
0.9052208548876667,0.5243977357223404,0.5323885353867789,1
0.9053208736192779,0.5758526005989556,0.5354085916099517,1
0.9240434106549524,0.5758526005989556,0.5757286333524992,1
0.9393113742093923,0.5932380049121121,0.5797116298389156,1
0.9090432215702079,0.6683291873706964,0.5652334189442215,1
0.9241931331693182,0.6240377207533828,0.5921946001479956,1
0.9079601060292377,0.6351795046045806,0.5868134195125843,1
0.9114804752297412,0.6240377207533828,0.5851122785174347,1
0.9182526888126,0.6333333333333333,0.5852815019874031,1
0.8938074181817901,0.6417808793927384,0.5652334189442215,1
0.9186020031452516,0.6683291873706964,0.5851122785174347,1
0.8940915340935669,0.6324555320336759,0.5872202195147035,1
0.922418408312647,0.5914238043922443,0.5652334189442215,1
0.9343611816228931,0.6240377207533828,0.5868134195125843,1
0.9389398533713416,0.6666666666666666,0.5851122785174347,1
0.9224184083126472,0.6666666666666666,0.5868134195125843,1
0.9045340265900517,0.6666666666666666,0.594904658283839,1
0.9223312851671926,0.6683291873706964,0.5872202195147035,1
0.9005027022381779,0.6417808793927384,0.594904658283839,1
0.9114804752297412,0.6333333333333333,0.5578592085389683,1
0.9117644509731745,0.6721207280823068,0.5578592085389683,1
0.9188463441595534,0.6721936196477039,0.594904658283839,1
0.9186020031452516,0.6666666666666666,0.5995547795753338,1
0.9301295238737393,0.6666666666666666,0.5921946001479956,1
0.9258136411434087,0.5752237416355278,0.5485131703859348,1
0.9286196548356921,0.5780933059905278,0.5161331636534808,1
0.9355490777517425,0.33333333333333337,0.3290596523080125,1
0.9313879009060613,0.3990184016113848,0.35365235522717964,1
0.9220050431633451,0.4000746474966521,0.3777529644531148,1
0.9288569591710683,0.43140873284344966,0.4180486484967542,1
0.9403447943127571,0.40311288741492746,0.4294489228072514,1
0.924192443900844,0.38446094597254243,0.4411698907260348,1
0.9203682209473032,0.38446094597254243,0.4294489228072514,1
0.9271100400899175,0.38313051408846055,0.37339122431534744,1
0.9204407051555167,0.282842712474619,0.33136343089684744,1
0.9208030920423154,0.31408665291771315,0.37339122431534744,1
0.9361508334209472,0.3562217465313006,0.32732278334850273,1
0.9111466821279781,0.282842712474619,0.37339122431534744,1
0.9274757734448767,0.31408665291771315,0.37339122431534744,1
0.9141298913061157,0.23416407864998737,0.3502020979862374,1
0.9142034721957294,0.2755854348872969,0.33136343089684744,1
0.9205859479706802,0.19900743804199783,0.31246161294180774,1
0.9113714812907492,0.33523919982740297,0.37339122431534744,1
0.9355820066528527,0.29417420270727607,0.3128430032178382,1
0.9178932581305427,0.2755854348872969,0.3026665112032805,1
0.9357032691440148,0.282842712474619,0.26791246264404467,1
0.9246254195915439,0.282842712474619,0.282842712474619,1
0.921755374795465,0.29417420270727607,0.33136343089684744,1
0.9043920842611856,0.2755854348872969,0.29016827173687065,1
0.911223355592841,0.29417420270727607,0.3333333333333333,1
0.9111500149515572,0.2755854348872969,0.29016827173687065,1
0.9177095303538927,0.3562217465313006,0.3663716527236559,1
0.904402032099926,0.29417420270727607,0.261245154965971,1
0.9177095303538927,0.282842712474619,0.32732278334850273,1
0.9355088489195339,0.24514516892273006,0.26791246264404467,1
0.9075288305793074,0.33523919982740297,0.2711630722733202,1
0.924641394215367,0.202444082544729,0.3333333333333333,1
0.9355088489195339,0.2308640753373011,0.3333333333333333,1
0.9146547290040041,0.2755854348872969,0.31246161294180774,1
0.917434478992713,0.282842712474619,0.24142135623730954,1
0.8972798041967903,0.24142135623730954,0.31246161294180774,1
0.9206747634073114,0.29417420270727607,0.2909343431571768,1
0.9341035347079605,0.2755854348872969,0.29016827173687065,1
0.9377990689893797,0.2755854348872969,0.31246161294180774,1
0.9423847179259343,0.29417420270727607,0.24142135623730954,1
0.9424578756592531,0.2599376224550182,0.29016827173687065,1
0.9353492474071248,0.2755854348872969,0.2909343431571768,1
0.9209532201631311,0.2755854348872969,0.282842712474619,1
0.9275296833688581,0.2755854348872969,0.26791246264404467,1
0.933847297862186,0.2788854381999832,0.308406985365172,1
0.9237546044834976,0.2755854348872969,0.3463279828120532,1
0.9303687484709108,0.2683281572999747,0.40284069278686474,1
0.9344143008901711,0.2683281572999747,0.3026665112032805,1
0.9276635868613873,0.2683281572999747,0.40284069278686474,1
0.9382841744860261,0.2755854348872969,0.28718326344709527,1
0.9407293635804832,0.2755854348872969,0.32249030993194194,1
0.9145249849882414,0.2755854348872969,0.33136343089684744,1
0.9352734337565097,0.202444082544729,0.27472112789737807,1
0.9246445836917567,0.2755854348872969,0.28773626137270614,1
0.9423814672565842,0.2487592975524973,0.37339122431534744,1
0.9352766591231155,0.282842712474619,0.3627828018048506,1
0.9327960698518818,0.282842712474619,0.3502020979862374,1
0.930623321173493,0.38313051408846055,0.41559599793522556,1
0.8864939253138567,0.3562217465313006,0.4134491152973615,1
0.8779820108397726,0.3897197576702655,0.4134491152973615,0
0.8175694887271948,0.3562217465313006,0.3732053936490121,0
0.7868957264112637,0.3990184016113848,0.4322712341075495,0
0.7647578268788743,0.3562217465313006,0.39731518261430265,0
0.7364439009694684,0.3616202853397895,0.3821876708246056,0
0.7456288620726328,0.2862991671569341,0.2909343431571768,0
0.7597883929078564,0.18569533817705186,0.3026665112032805,0
0.760116950066092,0.16592188817604023,0.25711078402017257,0
0.745616472007546,0.282842712474619,0.3502020979862374,0
0.6959105559926168,0.12071067811865474,0.25711078402017257,0
0.7014683104137407,0.202444082544729,0.24142135623730954,0
0.7139051038894335,0.16592188817604023,0.31246161294180774,0
0.669634364919412,0.12071067811865474,0.1923867294477509,0
0.6630003945776914,0.12071067811865474,0.22703830459324992,0
0.6812810989689736,0.16180339887498948,0.25711078402017257,0
0.6682078729469428,0.12011161398352864,0.1923867294477509,0
0.6601174350463965,0.128564869306645,0.28718326344709527,0
0.6655122646461624,0.16592188817604023,0.25711078402017257,0
0.631163071652203,0.19175778731488302,0.25711078402017257,0
0.6264655161119177,0.128564869306645,0.25711078402017257,0
0.6228410989030497,0.16592188817604023,0.25711078402017257,0
0.6514158847802505,0.15519152556241342,0.25711078402017257,0
0.6715320338574832,0.19175778731488302,0.32867482820160654,0
0.6264317646052617,0.128564869306645,0.28311388300841894,0
0.6228410989030497,0.15519152556241342,0.25711078402017257,0
0.6242236557627346,0.15519152556241342,0.28718326344709527,0
0.657283256595231,0.202444082544729,0.25711078402017257,0
0.6332189828676075,0.15519152556241342,0.2909343431571768,0
0.657283256595231,0.202444082544729,0.23511328267689752,0
0.6933257991765426,0.14925557853149837,0.2909343431571768,0
0.649197169816093,0.21075225889349514,0.2836941096838861,0
0.6287602692756521,0.21075225889349514,0.34100017321147513,0
0.61803795642226,0.24514516892273006,0.2836941096838861,0
0.6388871734427053,0.2755854348872969,0.32867482820160654,0
0.5957898833096116,0.2789532026422449,0.31246161294180774,0
0.623146361869656,0.18569533817705186,0.282842712474619,0
0.550756016953121,0.2336853296209856,0.282842712474619,0
0.49564414615312674,0.19175778731488302,0.3502020979862374,0
0.39215686274509803,0.21075225889349514,0.26791246264404467,0
0.13588817224513897,0.2568329129028871,0.37533675915152553,0
0.12285902336679023,0.24437162485083158,0.3456360441118287,0
0.07520586093140583,0.43140873284344966,0.5135707919450486,0
0.022173003507924643,0.6135719910778963,0.568741924943285,0
0.04434600701584929,0.5758526005989556,0.5779387947684738,0
0.0,0.5243977357223404,0.568512837937914,0
0.022027286681836324,0.5586608191273356,0.5738658295716608,0
0.022027286681836324,0.5985651633507166,0.5459295747852497,0
0.06991115730646803,0.5379438275915391,0.4835444202049971,0
0.02079276205172684,0.3258122453831672,0.39539535334543835,0
0.05353036578737788,0.24437162485083158,0.282842712474619,0
0.08108421478259832,0.202444082544729,0.282842712474619,0
0.06651901052377393,0.16592188817604023,0.3026665112032805,0
